Date,Rate,Compounded Value
25/8/1976,5.1,189.5419615
26/8/1976,5.08,189.568708
27/8/1976,5.13,189.5957216
30/8/1976,5.07,189.622423
31/8/1976,5.09,189.6492335
1/9/1976,5.09,189.6760478
2/9/1976,5.1,189.7029185
3/9/1976,5.09,189.7297404
7/9/1976,5.09,189.7565661
8/9/1976,5.1,189.7834483
9/9/1976,5.12,189.8104397
10/9/1976,5.11,189.8373822
13/9/1976,5.12,189.8643813
14/9/1976,5.12,189.8913843
15/9/1976,5.11,189.9183383
16/9/1976,5.1,189.9452434
17/9/1976,5.06,189.9719413
20/9/1976,5.06,189.9986429
21/9/1976,5.03,190.0251899
22/9/1976,5.03,190.0517406
23/9/1976,5.04,190.0783479
24/9/1976,5.11,190.1053284
27/9/1976,5.08,190.1321544
28/9/1976,5.06,190.1588786
29/9/1976,5.07,190.1856593
30/9/1976,5.06,190.2123909
1/10/1976,5.04,190.2390206
4/10/1976,5.08,190.2658655
5/10/1976,5.1,190.2928198
6/10/1976,5.07,190.3196194
7/10/1976,5.03,190.3462113
8/10/1976,4.92,190.3722253
12/10/1976,4.89,190.3980841
13/10/1976,4.9,190.4239994
14/10/1976,4.85,190.4496538
15/10/1976,4.79,190.4749942
18/10/1976,4.79,190.5003379
19/10/1976,4.84,190.5259496
20/10/1976,4.84,190.5515648
21/10/1976,4.85,190.5772363
22/10/1976,4.89,190.6031231
25/10/1976,4.94,190.629278
26/10/1976,4.9,190.6552248
27/10/1976,4.88,190.6810692
28/10/1976,4.88,190.7069171
29/10/1976,4.89,190.7328214
1/11/1976,4.84,190.7584644
3/11/1976,4.85,190.7841638
4/11/1976,4.79,190.8095487
5/11/1976,4.84,190.835202
8/11/1976,4.89,190.8611238
9/11/1976,4.93,190.8872611
10/11/1976,4.92,190.913349
12/11/1976,4.92,190.9394405
15/11/1976,4.9,190.9654295
16/11/1976,4.83,190.9910507
17/11/1976,4.81,191.0165692
18/11/1976,4.81,191.0420912
19/11/1976,4.67,191.0668736
22/11/1976,4.61,191.0913408
23/11/1976,4.64,191.1159703
24/11/1976,4.63,191.1405499
26/11/1976,4.51,191.1644956
29/11/1976,4.49,191.1883381
30/11/1976,4.42,191.2118117
1/12/1976,4.41,191.2352352
2/12/1976,4.4,191.2586084
3/12/1976,4.38,191.2818782
6/12/1976,4.38,191.3051508
7/12/1976,4.4,191.3285326
8/12/1976,4.44,191.3521297
9/12/1976,4.44,191.3757298
10/12/1976,4.37,191.3989607
13/12/1976,4.38,191.4222476
14/12/1976,4.34,191.4453246
15/12/1976,4.33,191.4683512
16/12/1976,4.33,191.4913806
17/12/1976,4.25,191.5139872
20/12/1976,4.24,191.5365433
21/12/1976,4.27,191.5592617
22/12/1976,4.28,191.582036
23/12/1976,4.28,191.6048129
27/12/1976,4.3,191.6276991
28/12/1976,4.35,191.6508541
29/12/1976,4.37,191.6741184
30/12/1976,4.34,191.6972257
31/12/1976,4.34,191.7203359
3/1/1977,4.39,191.7437151
4/1/1977,4.49,191.7676298
5/1/1977,4.47,191.791441
6/1/1977,4.5,191.8154149
7/1/1977,4.62,191.8400312
10/1/1977,4.61,191.8645974
11/1/1977,4.6,191.8891134
12/1/1977,4.57,191.9134727
13/1/1977,4.52,191.9375685
14/1/1977,4.61,191.9621472
17/1/1977,4.65,191.9869423
18/1/1977,4.69,192.0119539
19/1/1977,4.63,192.0366488
20/1/1977,4.63,192.0613468
21/1/1977,4.65,192.0861548
24/1/1977,4.71,192.111286
25/1/1977,4.7,192.1363672
26/1/1977,4.71,192.1615051
27/1/1977,4.77,192.1869665
28/1/1977,4.73,192.2122177
31/1/1977,4.72,192.2374189
1/2/1977,4.74,192.2627301
2/2/1977,4.76,192.2881515
3/2/1977,4.73,192.3134161
4/2/1977,4.62,192.3380963
7/2/1977,4.62,192.3627797
8/2/1977,4.63,192.3875197
9/2/1977,4.62,192.4122094
10/2/1977,4.63,192.4369557
11/2/1977,4.61,192.4615984
14/2/1977,4.63,192.4863511
15/2/1977,4.63,192.5111069
16/2/1977,4.62,192.5358125
17/2/1977,4.61,192.5604678
18/2/1977,4.66,192.5853937
22/2/1977,4.69,192.6104833
23/2/1977,4.7,192.6356297
24/2/1977,4.73,192.6609398
25/2/1977,4.71,192.6861463
28/2/1977,4.7,192.7113026
1/3/1977,4.7,192.7364621
2/3/1977,4.64,192.7613037
3/3/1977,4.61,192.7859878
4/3/1977,4.63,192.8107823
7/3/1977,4.65,192.835687
8/3/1977,4.66,192.8606485
9/3/1977,4.63,192.8854525
10/3/1977,4.62,192.9102061
11/3/1977,4.59,192.9348022
14/3/1977,4.57,192.9592942
15/3/1977,4.57,192.9837893
16/3/1977,4.62,193.0085556
17/3/1977,4.62,193.033325
18/3/1977,4.59,193.0579367
21/3/1977,4.56,193.0823907
22/3/1977,4.56,193.1068479
23/3/1977,4.54,193.1312008
24/3/1977,4.59,193.155825
25/3/1977,4.62,193.1806133
28/3/1977,4.59,193.2052439
29/3/1977,4.59,193.2298775
30/3/1977,4.57,193.254407
31/3/1977,4.54,193.2787785
1/4/1977,4.54,193.3031531
4/4/1977,4.55,193.3275845
5/4/1977,4.6,193.3522875
6/4/1977,4.58,193.3768862
7/4/1977,4.58,193.401488
11/4/1977,4.56,193.4259855
12/4/1977,4.59,193.4506473
13/4/1977,4.57,193.4752048
14/4/1977,4.52,193.4994967
15/4/1977,4.52,193.5237916
18/4/1977,4.51,193.5480359
19/4/1977,4.52,193.5723369
20/4/1977,4.5,193.5965334
21/4/1977,4.48,193.6206255
22/4/1977,4.53,193.6449894
25/4/1977,4.53,193.6693564
26/4/1977,4.5,193.6935651
27/4/1977,4.45,193.7175077
28/4/1977,4.39,193.7411305
29/4/1977,4.69,193.7663707
2/5/1977,4.75,193.7919371
3/5/1977,4.75,193.8175068
4/5/1977,4.69,193.8427569
5/5/1977,4.74,193.8682796
6/5/1977,4.8,193.8941287
9/5/1977,4.81,193.9200351
10/5/1977,4.94,193.9466452
11/5/1977,5.04,193.9737978
12/5/1977,5,194.0007386
13/5/1977,4.99,194.0276292
16/5/1977,4.99,194.0545236
17/5/1977,5,194.0814756
18/5/1977,4.98,194.1083236
19/5/1977,5.09,194.1357683
20/5/1977,5.17,194.1636484
23/5/1977,5.13,194.1913167
24/5/1977,5.1,194.2188271
25/5/1977,5.06,194.2461257
26/5/1977,5.03,194.2732662
27/5/1977,4.99,194.3001946
31/5/1977,5.03,194.3273427
1/6/1977,5.04,194.3545485
2/6/1977,5.04,194.3817581
3/6/1977,5.02,194.4088636
6/6/1977,5.04,194.4360808
7/6/1977,5.05,194.4633559
8/6/1977,5.06,194.4906888
9/6/1977,5.08,194.5181336
10/6/1977,5.06,194.5454742
13/6/1977,5.03,194.5726565
14/6/1977,5.01,194.5997345
15/6/1977,5.02,194.6268704
16/6/1977,5.02,194.65401
17/6/1977,4.99,194.6809912
20/6/1977,5.01,194.7080843
21/6/1977,5.03,194.7352894
22/6/1977,5.02,194.7624441
23/6/1977,5.02,194.7896027
24/6/1977,4.98,194.8165486
27/6/1977,4.93,194.8432276
28/6/1977,4.96,194.8700727
29/6/1977,4.97,194.8969756
30/6/1977,4.98,194.9239363
1/7/1977,5.02,194.9511174
5/7/1977,5.12,194.9788438
6/7/1977,5.12,195.0065741
7/7/1977,5.11,195.0342542
8/7/1977,5.13,195.0620466
11/7/1977,5.14,195.0898971
12/7/1977,5.16,195.11786
13/7/1977,5.16,195.1458269
15/7/1977,5.18,195.1739062
18/7/1977,5.18,195.2019896
19/7/1977,5.22,195.2302938
20/7/1977,5.23,195.2586565
21/7/1977,5.23,195.2870232
22/7/1977,5.17,195.3150686
25/7/1977,5.16,195.3430638
26/7/1977,5.16,195.3710629
27/7/1977,5.25,195.3995545
28/7/1977,5.39,195.4288102
29/7/1977,5.4,195.4581245
1/8/1977,5.35,195.4871718
2/8/1977,5.4,195.5164948
3/8/1977,5.33,195.5454421
4/8/1977,5.35,195.5745024
5/8/1977,5.34,195.6035126
8/8/1977,5.32,195.6324184
9/8/1977,5.53,195.6624698
10/8/1977,5.46,195.6921452
11/8/1977,5.52,195.7221514
12/8/1977,5.51,195.7521077
15/8/1977,5.54,195.7822318
16/8/1977,5.67,195.8130675
17/8/1977,5.6,195.8435273
18/8/1977,5.53,195.8736111
19/8/1977,5.48,195.9034274
22/8/1977,5.47,195.9331938
23/8/1977,5.55,195.9634002
24/8/1977,5.55,195.9936112
25/8/1977,5.53,196.023718
26/8/1977,5.54,196.0538839
29/8/1977,5.57,196.0842178
30/8/1977,5.59,196.1146653
31/8/1977,5.56,196.1449541
1/9/1977,5.56,196.1752476
2/9/1977,5.53,196.2053823
6/9/1977,5.58,196.2357941
7/9/1977,5.6,196.2663197
8/9/1977,5.61,196.2969045
9/9/1977,5.8,196.3285301
12/9/1977,5.82,196.3602699
13/9/1977,5.9,196.3924512
14/9/1977,5.87,196.4244741
15/9/1977,5.87,196.4565022
16/9/1977,5.86,196.4884809
19/9/1977,5.86,196.5204649
20/9/1977,5.87,196.5525086
21/9/1977,5.87,196.5845576
22/9/1977,5.96,196.6171033
23/9/1977,5.95,196.6495997
26/9/1977,5.97,196.6822108
27/9/1977,5.92,196.7145541
28/9/1977,5.86,196.7465748
29/9/1977,5.83,196.7784368
30/9/1977,5.89,196.810632
3/10/1977,5.95,196.8431604
4/10/1977,6.1,196.8765144
5/10/1977,6.13,196.9100381
6/10/1977,6.13,196.9435675
7/10/1977,6.12,196.9770479
11/10/1977,6.27,197.0113547
12/10/1977,6.36,197.0461601
13/10/1977,6.36,197.0809716
14/10/1977,6.29,197.115406
17/10/1977,6.28,197.1497917
18/10/1977,6.28,197.1841834
19/10/1977,6.14,197.2178142
20/10/1977,6.09,197.2511769
21/10/1977,6.08,197.2844904
24/10/1977,6.13,197.3180836
25/10/1977,6.15,197.3517921
26/10/1977,6.1,197.3852323
27/10/1977,6.05,197.4184039
28/10/1977,6.01,197.4513619
31/10/1977,6.18,197.4852577
1/11/1977,6.22,197.5193787
2/11/1977,6.22,197.5535057
3/11/1977,6.2,197.5875288
4/11/1977,6.17,197.6213931
7/11/1977,6.16,197.6552083
9/11/1977,6.15,197.6889744
10/11/1977,6.13,197.7226365
14/11/1977,6.09,197.7560845
15/11/1977,6.1,197.7895932
16/11/1977,6.09,197.8230526
17/11/1977,6.05,197.8562979
18/11/1977,6.04,197.8894938
21/11/1977,6.07,197.9228601
22/11/1977,6.08,197.9562871
23/11/1977,6.05,197.9895548
25/11/1977,6.04,198.022773
28/11/1977,6.04,198.0559968
29/11/1977,6.05,198.0892812
30/11/1977,6.04,198.1225162
1/12/1977,6.03,198.1557017
2/12/1977,6.02,198.1888378
5/12/1977,6.01,198.2219243
6/12/1977,6.07,198.2553467
7/12/1977,6.1,198.28894
8/12/1977,6.08,198.3224288
9/12/1977,6.07,198.3558682
12/12/1977,6.07,198.3893132
13/12/1977,6.05,198.4226536
14/12/1977,6.05,198.4559996
15/12/1977,6.01,198.4891307
16/12/1977,5.99,198.5221571
19/12/1977,5.95,198.5549684
20/12/1977,6.01,198.5881161
21/12/1977,6,198.6212141
22/12/1977,6.11,198.6549245
23/12/1977,6.1,198.6885855
27/12/1977,6.16,198.7225833
28/12/1977,6.19,198.7567526
29/12/1977,6.17,198.7908173
30/12/1977,6.13,198.8246669
3/1/1978,6.18,198.8587985
4/1/1978,6.16,198.8928254
5/1/1978,6.2,198.9270792
6/1/1978,6.25,198.9616152
9/1/1978,6.64,198.9983125
10/1/1978,6.65,199.0350719
11/1/1978,6.68,199.072004
12/1/1978,6.56,199.1082793
13/1/1978,6.48,199.1441188
16/1/1978,6.46,199.1798541
17/1/1978,6.5,199.2158172
18/1/1978,6.5,199.2517867
19/1/1978,6.48,199.287652
20/1/1978,6.48,199.3235238
23/1/1978,6.43,199.3591252
24/1/1978,6.44,199.3947883
25/1/1978,6.46,199.4305686
26/1/1978,6.43,199.4661891
27/1/1978,6.42,199.5017606
30/1/1978,6.43,199.5373938
31/1/1978,6.42,199.572978
1/2/1978,6.41,199.6085131
2/2/1978,6.42,199.6441099
3/2/1978,6.42,199.6797131
6/2/1978,6.45,199.7154891
7/2/1978,6.46,199.7513269
8/2/1978,6.44,199.7870602
9/2/1978,6.43,199.8227444
10/2/1978,6.44,199.8584905
14/2/1978,6.47,199.8944095
15/2/1978,6.5,199.9305015
16/2/1978,6.51,199.9666556
17/2/1978,6.45,200.002483
21/2/1978,6.5,200.0385945
22/2/1978,6.47,200.0745459
23/2/1978,6.43,200.1102814
24/2/1978,6.4,200.1458566
27/2/1978,6.4,200.1814381
28/2/1978,6.42,200.2171371
1/3/1978,6.42,200.2528425
2/3/1978,6.39,200.2883874
3/3/1978,6.34,200.3236604
6/3/1978,6.32,200.3588283
7/3/1978,6.32,200.3940024
8/3/1978,6.29,200.4290157
9/3/1978,6.25,200.4638124
10/3/1978,6.28,200.4987822
13/3/1978,6.27,200.5337024
14/3/1978,6.3,200.5687958
15/3/1978,6.27,200.6037282
16/3/1978,6.25,200.6385553
17/3/1978,6.24,200.6733326
20/3/1978,6.16,200.70767
21/3/1978,6.22,200.7423479
22/3/1978,6.22,200.7770317
23/3/1978,6.24,200.811833
27/3/1978,6.28,200.8468635
28/3/1978,6.28,200.8819002
29/3/1978,6.28,200.9169429
30/3/1978,6.37,200.952494
31/3/1978,6.47,200.9886097
3/4/1978,6.31,201.0238385
4/4/1978,6.39,201.0595202
5/4/1978,6.42,201.0953758
6/4/1978,6.41,201.131182
7/4/1978,6.34,201.1666034
10/4/1978,6.34,201.2020311
11/4/1978,6.35,201.2375209
12/4/1978,6.33,201.2729052
13/4/1978,6.29,201.308072
14/4/1978,6.14,201.3424062
17/4/1978,6.1,201.3765226
18/4/1978,6.15,201.4109244
19/4/1978,6.32,201.4462832
20/4/1978,6.3,201.4815363
21/4/1978,6.25,201.5165157
24/4/1978,6.09,201.5506056
25/4/1978,6.22,201.5854291
26/4/1978,6.25,201.6204266
27/4/1978,6.37,201.6561022
28/4/1978,6.35,201.6916721
1/5/1978,6.31,201.7270241
2/5/1978,6.46,201.7632229
3/5/1978,6.39,201.7990359
4/5/1978,6.33,201.8345189
5/5/1978,6.43,201.8705688
8/5/1978,6.36,201.9062326
9/5/1978,6.45,201.9424075
10/5/1978,6.39,201.9782522
11/5/1978,6.32,202.0137106
12/5/1978,6.33,202.0492314
15/5/1978,6.25,202.0843094
16/5/1978,6.34,202.1198987
17/5/1978,6.28,202.1551574
18/5/1978,6.35,202.1908153
19/5/1978,6.39,202.2267042
22/5/1978,6.42,202.2627679
23/5/1978,6.48,202.2991752
24/5/1978,6.51,202.3357576
25/5/1978,6.5,202.3722905
26/5/1978,6.63,202.4095607
31/5/1978,6.65,202.4469503
1/6/1978,6.61,202.4841218
2/6/1978,6.59,202.5211876
5/6/1978,6.59,202.5582602
6/6/1978,6.61,202.5954522
7/6/1978,6.64,202.6328198
8/6/1978,6.63,202.670138
9/6/1978,6.65,202.7075757
12/6/1978,6.62,202.7448514
13/6/1978,6.63,202.7821902
14/6/1978,6.63,202.8195359
15/6/1978,6.66,202.8570575
16/6/1978,6.72,202.8949242
19/6/1978,6.69,202.9326288
20/6/1978,6.74,202.9706223
21/6/1978,6.84,203.0091867
22/6/1978,6.81,203.0475893
23/6/1978,6.86,203.0862812
26/6/1978,6.88,203.1250932
27/6/1978,6.94,203.1642512
28/6/1978,6.88,203.2030782
29/6/1978,6.92,203.2421383
30/6/1978,7.01,203.2817141
3/7/1978,6.95,203.3209587
5/7/1978,7.07,203.3608887
6/7/1978,7.06,203.40077
7/7/1978,7.13,203.4410547
10/7/1978,7.16,203.4815169
11/7/1978,7.2,203.5222132
12/7/1978,7.19,203.5628611
13/7/1978,7.18,203.6034605
14/7/1978,7.07,203.643446
17/7/1978,6.99,203.6829868
18/7/1978,7.09,203.723101
19/7/1978,7.06,203.7630534
20/7/1978,7.07,203.8030702
21/7/1978,7.02,203.8428118
24/7/1978,6.83,203.8814853
25/7/1978,6.92,203.9206758
26/7/1978,6.9,203.9597606
27/7/1978,6.76,203.9980597
28/7/1978,6.74,204.0362527
31/7/1978,6.76,204.0745662
1/8/1978,6.88,204.1135671
2/8/1978,6.76,204.1518951
3/8/1978,6.8,204.1904571
4/8/1978,6.78,204.228913
7/8/1978,6.76,204.2672626
8/8/1978,6.72,204.3053925
9/8/1978,6.74,204.343643
10/8/1978,6.85,204.3825251
11/8/1978,6.86,204.4214713
14/8/1978,6.88,204.4605385
15/8/1978,6.99,204.500238
16/8/1978,7.24,204.5413652
17/8/1978,7.19,204.5822167
18/8/1978,7.3,204.6237014
21/8/1978,7.26,204.6649672
22/8/1978,7.28,204.706355
23/8/1978,7.22,204.74741
24/8/1978,7.24,204.788587
25/8/1978,7.24,204.8297722
28/8/1978,7.33,204.8714778
29/8/1978,7.45,204.9138749
30/8/1978,7.48,204.9564514
31/8/1978,7.54,204.9993784
1/9/1978,7.7,205.0432255
5/9/1978,7.57,205.0863415
6/9/1978,7.58,205.1295236
7/9/1978,7.59,205.1727717
8/9/1978,7.67,205.2164849
11/9/1978,7.71,205.2604355
12/9/1978,7.75,205.3046235
13/9/1978,7.76,205.348878
14/9/1978,7.77,205.3931992
15/9/1978,7.88,205.4381574
18/9/1978,7.9,205.4832397
19/9/1978,7.95,205.5286173
20/9/1978,8.08,205.574747
21/9/1978,8.04,205.6206587
22/9/1978,8.15,205.6672089
25/9/1978,8.09,205.7134269
26/9/1978,8.01,205.7591982
27/9/1978,7.89,205.8042937
28/9/1978,7.83,205.8490562
29/9/1978,7.98,205.894686
2/10/1978,7.98,205.940326
3/10/1978,8.16,205.9870058
4/10/1978,8.18,206.0338107
5/10/1978,8.19,206.0806833
6/10/1978,8.19,206.1275667
10/10/1978,8.21,206.1745752
11/10/1978,8.09,206.2209072
12/10/1978,7.78,206.2654739
13/10/1978,7.82,206.3102793
16/10/1978,7.88,206.3554383
17/10/1978,8.15,206.4021549
18/10/1978,7.94,206.4476781
19/10/1978,7.75,206.4921217
20/10/1978,7.75,206.5365748
23/10/1978,7.52,206.579718
24/10/1978,7.77,206.6243048
25/10/1978,7.54,206.6675811
26/10/1978,7.76,206.7121295
27/10/1978,7.93,206.7576636
30/10/1978,8.47,206.806309
31/10/1978,8.75,206.8565745
1/11/1978,8.85,206.9074267
2/11/1978,8.76,206.9577742
3/11/1978,8.8,207.0083639
6/11/1978,8.84,207.0591959
8/11/1978,8.99,207.1109032
9/11/1978,8.82,207.1616454
10/11/1978,8.51,207.2106161
13/11/1978,8.23,207.2579867
14/11/1978,8.3,207.3057712
15/11/1978,8.02,207.3519543
16/11/1978,8.17,207.3990117
17/11/1978,7.98,207.4449851
20/11/1978,8.21,207.4922941
21/11/1978,8.83,207.5431874
22/11/1978,8.63,207.5929401
24/11/1978,8.86,207.644031
27/11/1978,8.96,207.6957113
28/11/1978,9.12,207.7483276
29/11/1978,8.98,207.8001492
30/11/1978,9.01,207.852157
1/12/1978,8.85,207.903254
4/12/1978,8.95,207.954941
5/12/1978,8.95,208.0066409
6/12/1978,8.89,208.058007
7/12/1978,8.9,208.1094436
8/12/1978,8.95,208.1611819
11/12/1978,8.93,208.2128174
12/12/1978,8.86,208.2640609
13/12/1978,8.88,208.3154327
14/12/1978,8.9,208.3669329
15/12/1978,9.08,208.4194877
18/12/1978,9.26,208.4730978
19/12/1978,9.21,208.5264322
20/12/1978,9.25,208.5800119
21/12/1978,9.29,208.6338371
22/12/1978,9.37,208.6881399
26/12/1978,9.36,208.7423988
27/12/1978,9.19,208.7956861
28/12/1978,9.2,208.849045
29/12/1978,9.26,208.9027656
2/1/1979,9.41,208.9573705
3/1/1979,9.31,209.0114092
4/1/1979,9.31,209.0654619
5/1/1979,9.34,209.1197027
8/1/1979,9.36,209.1740738
9/1/1979,9.27,209.2279362
10/1/1979,9.25,209.2816961
11/1/1979,9.28,209.3356443
12/1/1979,9.35,209.3900134
15/1/1979,9.44,209.4449201
16/1/1979,9.44,209.4998412
17/1/1979,9.44,209.5547768
18/1/1979,9.46,209.6098431
19/1/1979,9.4,209.6645746
22/1/1979,9.34,209.7189709
23/1/1979,9.36,209.7734978
24/1/1979,9.35,209.8279806
25/1/1979,9.33,209.8823611
26/1/1979,9.34,209.9368139
29/1/1979,9.35,209.9913391
30/1/1979,9.27,210.0454119
31/1/1979,9.29,210.0996153
1/2/1979,9.25,210.1535992
2/2/1979,9.25,210.207597
5/2/1979,9.18,210.2611999
6/2/1979,9.21,210.3149918
7/2/1979,9.25,210.369031
8/2/1979,9.24,210.4230258
9/2/1979,9.31,210.4774435
13/2/1979,9.29,210.5317584
14/2/1979,9.27,210.5859703
15/2/1979,9.26,210.6401377
16/2/1979,9.29,210.6944945
20/2/1979,9.38,210.7493922
21/2/1979,9.42,210.8045382
22/2/1979,9.41,210.8596402
23/2/1979,9.44,210.9149323
26/2/1979,9.46,210.9703561
27/2/1979,9.47,211.025853
28/2/1979,9.45,211.0812473
1/3/1979,9.4,211.1363629
2/3/1979,9.41,211.1915516
5/3/1979,9.4,211.2466961
6/3/1979,9.42,211.3019723
7/3/1979,9.42,211.357263
8/3/1979,9.42,211.4125681
9/3/1979,9.52,211.468475
12/3/1979,9.51,211.5243379
13/3/1979,9.51,211.5802156
14/3/1979,9.52,211.6361668
15/3/1979,9.49,211.6919565
16/3/1979,9.52,211.7479372
19/3/1979,9.5,211.8038152
20/3/1979,9.52,211.8598255
21/3/1979,9.56,211.9160861
22/3/1979,9.56,211.9723616
23/3/1979,9.55,212.0285931
26/3/1979,9.54,212.0847807
27/3/1979,9.49,212.1406886
28/3/1979,9.43,212.1962577
29/3/1979,9.39,212.2516055
30/3/1979,9.44,212.3072626
2/4/1979,9.54,212.363524
3/4/1979,9.52,212.4196824
4/4/1979,9.49,212.4756786
5/4/1979,9.49,212.5316895
6/4/1979,9.6,212.5883646
9/4/1979,9.62,212.645173
10/4/1979,9.75,212.7027644
11/4/1979,9.72,212.7601941
12/4/1979,9.69,212.8174621
16/4/1979,9.66,212.8745681
17/4/1979,9.5,212.9307433
18/4/1979,9.29,212.9856913
19/4/1979,9.3,213.0407126
20/4/1979,9.31,213.0958073
23/4/1979,9.2,213.1502651
24/4/1979,9.1,213.2041448
25/4/1979,9.07,213.2578604
26/4/1979,9.14,213.3120042
27/4/1979,9.66,213.3692429
30/4/1979,9.56,213.4259043
1/5/1979,9.5,213.482225
2/5/1979,9.55,213.5388571
3/5/1979,9.61,213.5958601
4/5/1979,9.68,213.6532937
7/5/1979,9.66,213.710624
8/5/1979,9.66,213.7679696
9/5/1979,9.64,213.8252119
10/5/1979,9.64,213.8824696
11/5/1979,9.56,213.9392673
14/5/1979,9.55,213.9960206
15/5/1979,9.6,214.0530862
16/5/1979,9.57,214.1099886
17/5/1979,9.57,214.1669062
18/5/1979,9.72,214.2247313
21/5/1979,9.77,214.2828695
22/5/1979,9.7,214.3406068
23/5/1979,9.67,214.3981811
24/5/1979,9.53,214.4549371
25/5/1979,9.54,214.5117676
29/5/1979,9.55,214.5686728
31/5/1979,9.57,214.6257123
1/6/1979,9.52,214.6824689
4/6/1979,9.54,214.7393598
5/6/1979,9.44,214.7956692
6/6/1979,9.35,214.8514564
7/6/1979,9.29,214.9069
8/6/1979,9.18,214.9617013
11/6/1979,9.06,215.0158
12/6/1979,8.88,215.0688372
13/6/1979,8.87,215.1218278
14/6/1979,8.9,215.1750107
15/6/1979,9.15,215.229701
18/6/1979,8.95,215.2832095
19/6/1979,8.97,215.3368509
20/6/1979,8.94,215.3903262
21/6/1979,8.96,215.4439345
22/6/1979,8.99,215.4977356
25/6/1979,8.75,215.5501135
26/6/1979,8.76,215.602564
27/6/1979,8.81,215.6553268
28/6/1979,8.9,215.7086416
29/6/1979,8.95,215.7622691
2/7/1979,8.93,215.8157902
3/7/1979,9.06,215.8701038
5/7/1979,9.19,215.9252106
6/7/1979,9.2,215.9803915
9/7/1979,9.26,216.0359465
10/7/1979,9.32,216.0918758
11/7/1979,9.27,216.1475194
12/7/1979,9.26,216.2031174
13/7/1979,9.3,216.2589699
16/7/1979,9.36,216.3151972
17/7/1979,9.28,216.3709584
18/7/1979,9.25,216.4265538
19/7/1979,9.26,216.4822235
20/7/1979,9.42,216.5388697
23/7/1979,9.44,216.595651
24/7/1979,9.38,216.6520862
25/7/1979,9.22,216.7075732
26/7/1979,9.13,216.7625326
27/7/1979,9.23,216.8181081
30/7/1979,9.09,216.8728547
31/7/1979,9.18,216.9281573
1/8/1979,9.16,216.9833534
2/8/1979,9.33,217.0395883
3/8/1979,9.38,217.0961392
6/8/1979,9.34,217.1524636
7/8/1979,9.4,217.2091645
8/8/1979,9.4,217.2658802
9/8/1979,9.4,217.3226107
10/8/1979,9.46,217.3797183
13/8/1979,9.47,217.4369012
14/8/1979,9.49,217.49422
15/8/1979,9.55,217.5519164
16/8/1979,9.52,217.6094468
17/8/1979,9.58,217.6673551
20/8/1979,9.5,217.7247951
21/8/1979,9.54,217.7824922
22/8/1979,9.56,217.8403255
23/8/1979,9.53,217.8979927
24/8/1979,9.64,217.9563409
27/8/1979,9.65,218.0147653
28/8/1979,9.74,218.0737504
29/8/1979,9.77,218.1329332
30/8/1979,9.75,218.1920109
31/8/1979,9.81,218.2514682
4/9/1979,10.02,218.3122149
5/9/1979,10.07,218.3732817
6/9/1979,10.27,218.4355787
7/9/1979,10.42,218.4988037
10/9/1979,10.55,218.562836
11/9/1979,10.45,218.6262799
12/9/1979,10.45,218.6897422
13/9/1979,10.5,218.7535267
14/9/1979,10.29,218.8160538
17/9/1979,10.37,218.879085
18/9/1979,10.4,218.9423167
19/9/1979,10.2,219.0043504
20/9/1979,10.21,219.0664624
21/9/1979,10.1,219.1279227
24/9/1979,10.03,219.1889742
25/9/1979,10.06,219.2502254
26/9/1979,10.22,219.3124681
27/9/1979,10.28,219.375094
28/9/1979,10.12,219.4367627
1/10/1979,10.15,219.4986317
2/10/1979,10.37,219.5618595
3/10/1979,10.39,219.6252275
4/10/1979,10.56,219.6896509
5/10/1979,10.7,219.7549476
9/10/1979,11.82,219.8271004
10/10/1979,11.74,219.8987885
11/10/1979,11.57,219.9694615
12/10/1979,11.35,220.038813
15/10/1979,11.6,220.1097144
16/10/1979,11.84,220.182106
17/10/1979,11.69,220.2536041
18/10/1979,12.05,220.3273278
19/10/1979,12.37,220.4030347
22/10/1979,12.84,220.4816452
23/10/1979,13.01,220.5613248
24/10/1979,12.72,220.6392564
25/10/1979,12.53,220.7160512
26/10/1979,11.91,220.7890714
29/10/1979,12.02,220.8627904
30/10/1979,12.08,220.9369021
31/10/1979,12.12,221.0112842
1/11/1979,12.06,221.085323
