Date,Volume
1969-01-02,9800000.0
1969-01-03,12750000.0
1969-01-06,12720000.0
1969-01-07,15740000.0
1969-01-08,13840000.0
1969-01-09,12100000.0
1969-01-10,12680000.0
1969-01-13,11160000.0
1969-01-14,10700000.0
1969-01-15,11810000.0
1969-01-16,13120000.0
1969-01-17,11590000.0
1969-01-20,10950000.0
1969-01-21,10910000.0
1969-01-22,11480000.0
1969-01-23,13140000.0
1969-01-24,12520000.0
1969-01-27,11020000.0
1969-01-28,12070000.0
1969-01-29,11470000.0
1969-01-30,13010000.0
1969-01-31,12020000.0
1969-02-03,12510000.0
1969-02-04,12550000.0
1969-02-05,13750000.0
1969-02-06,12570000.0
1969-02-07,12780000.0
1969-02-11,12320000.0
1969-02-12,11530000.0
1969-02-13,12010000.0
1969-02-14,11460000.0
1969-02-17,11670000.0
1969-02-18,12490000.0
1969-02-19,10390000.0
1969-02-20,10990000.0
1969-02-24,12730000.0
1969-02-25,9540000.0
1969-02-26,9540000.0
1969-02-27,9670000.0
1969-02-28,8990000.0
1969-03-03,8260000.0
1969-03-04,9320000.0
1969-03-05,11370000.0
1969-03-06,9670000.0
1969-03-07,10830000.0
1969-03-10,8920000.0
1969-03-11,9870000.0
1969-03-12,8720000.0
1969-03-13,10030000.0
1969-03-14,8640000.0
1969-03-17,9150000.0
1969-03-18,11210000.0
1969-03-19,9740000.0
1969-03-20,10260000.0
1969-03-21,9830000.0
1969-03-24,8110000.0
1969-03-25,9820000.0
1969-03-26,11030000.0
1969-03-27,11900000.0
1969-03-28,12430000.0
1969-04-01,12360000.0
1969-04-02,10110000.0
1969-04-03,10300000.0
1969-04-07,9430000.0
1969-04-08,9360000.0
1969-04-09,12530000.0
1969-04-10,12200000.0
1969-04-11,10650000.0
1969-04-14,8990000.0
1969-04-15,9610000.0
1969-04-16,9680000.0
1969-04-17,9360000.0
1969-04-18,10850000.0
1969-04-21,10010000.0
1969-04-22,10250000.0
1969-04-23,12220000.0
1969-04-24,11340000.0
1969-04-25,12480000.0
1969-04-28,11120000.0
1969-04-29,14730000.0
1969-04-30,19350000.0
1969-05-01,14380000.0
1969-05-02,13070000.0
1969-05-05,13300000.0
1969-05-06,14700000.0
1969-05-07,14030000.0
1969-05-08,13050000.0
1969-05-09,12530000.0
1969-05-12,10550000.0
1969-05-13,12910000.0
1969-05-14,14360000.0
1969-05-15,11930000.0
1969-05-16,12280000.0
1969-05-19,9790000.0
1969-05-20,10280000.0
1969-05-21,12100000.0
1969-05-22,13710000.0
1969-05-23,10900000.0
1969-05-26,9030000.0
1969-05-27,10580000.0
1969-05-28,11330000.0
1969-05-29,11770000.0
1969-06-02,9180000.0
1969-06-03,11190000.0
1969-06-04,10840000.0
1969-06-05,12350000.0
1969-06-06,12520000.0
1969-06-09,10650000.0
1969-06-10,10660000.0
1969-06-11,13640000.0
1969-06-12,11790000.0
1969-06-13,13070000.0
1969-06-16,10400000.0
1969-06-17,12210000.0
1969-06-18,11290000.0
1969-06-19,11160000.0
1969-06-20,11360000.0
1969-06-23,12900000.0
1969-06-24,11460000.0
1969-06-25,10490000.0
1969-06-26,10310000.0
1969-06-27,9020000.0
1969-06-30,8640000.0
1969-07-01,9890000.0
1969-07-02,11350000.0
1969-07-03,10110000.0
1969-07-07,9970000.0
1969-07-08,9320000.0
1969-07-09,9320000.0
1969-07-10,11450000.0
1969-07-11,11730000.0
1969-07-14,8310000.0
1969-07-15,11110000.0
1969-07-16,10470000.0
1969-07-17,10450000.0
1969-07-18,8590000.0
1969-07-22,9780000.0
1969-07-23,11680000.0
1969-07-24,9750000.0
1969-07-25,9800000.0
1969-07-28,11800000.0
1969-07-29,13630000.0
1969-07-30,15580000.0
1969-07-31,14160000.0
1969-08-01,15070000.0
1969-08-04,10700000.0
1969-08-05,8940000.0
1969-08-06,11100000.0
1969-08-07,9450000.0
1969-08-08,8760000.0
1969-08-11,6680000.0
1969-08-12,7870000.0
1969-08-13,9910000.0
1969-08-14,9690000.0
1969-08-15,10210000.0
1969-08-18,9420000.0
1969-08-19,12640000.0
1969-08-20,9680000.0
1969-08-21,8420000.0
1969-08-22,10140000.0
1969-08-25,8410000.0
1969-08-26,8910000.0
1969-08-27,9100000.0
1969-08-28,7730000.0
1969-08-29,8850000.0
1969-09-02,8560000.0
1969-09-03,8760000.0
1969-09-04,9380000.0
1969-09-05,8890000.0
1969-09-08,8310000.0
1969-09-09,10980000.0
1969-09-10,11490000.0
1969-09-11,12370000.0
1969-09-12,10800000.0
1969-09-15,10680000.0
1969-09-16,11160000.0
1969-09-17,10980000.0
1969-09-18,11170000.0
1969-09-19,12270000.0
1969-09-22,9280000.0
1969-09-23,13030000.0
1969-09-24,11320000.0
1969-09-25,10690000.0
1969-09-26,9680000.0
1969-09-29,10170000.0
1969-09-30,9180000.0
1969-10-01,9090000.0
1969-10-02,11430000.0
1969-10-03,12410000.0
1969-10-06,9180000.0
1969-10-07,10050000.0
1969-10-08,10370000.0
1969-10-09,10420000.0
1969-10-10,12210000.0
1969-10-13,13620000.0
1969-10-14,19950000.0
1969-10-15,15740000.0
1969-10-16,19500000.0
1969-10-17,13740000.0
1969-10-20,13540000.0
1969-10-21,16460000.0
1969-10-22,19320000.0
1969-10-23,14780000.0
1969-10-24,15430000.0
1969-10-27,12160000.0
1969-10-28,12410000.0
1969-10-29,12380000.0
1969-10-30,12820000.0
1969-10-31,13100000.0
1969-11-03,11140000.0
1969-11-04,12340000.0
1969-11-05,12110000.0
1969-11-06,11110000.0
1969-11-07,13280000.0
1969-11-10,12490000.0
1969-11-11,10080000.0
1969-11-12,12480000.0
1969-11-13,12090000.0
1969-11-14,10580000.0
1969-11-17,10120000.0
1969-11-18,11010000.0
1969-11-19,11240000.0
1969-11-20,12010000.0
1969-11-21,9840000.0
1969-11-24,10940000.0
1969-11-25,11560000.0
1969-11-26,10630000.0
1969-11-28,8550000.0
1969-12-01,9950000.0
1969-12-02,9940000.0
1969-12-03,11300000.0
1969-12-04,13230000.0
1969-12-05,11150000.0
1969-12-08,9990000.0
1969-12-09,12290000.0
1969-12-10,12590000.0
1969-12-11,10430000.0
1969-12-12,11630000.0
1969-12-15,11100000.0
1969-12-16,11880000.0
1969-12-17,12840000.0
1969-12-18,15950000.0
1969-12-19,15420000.0
1969-12-22,12680000.0
1969-12-23,13890000.0
1969-12-24,11670000.0
1969-12-26,6750000.0
1969-12-29,12500000.0
1969-12-30,15790000.0
1969-12-31,19380000.0
1970-01-02,8050000.0
1970-01-05,11490000.0
1970-01-06,11460000.0
1970-01-07,10010000.0
1970-01-08,10670000.0
1970-01-09,9380000.0
1970-01-12,8900000.0
1970-01-13,9870000.0
1970-01-14,10380000.0
1970-01-15,11120000.0
1970-01-16,11940000.0
1970-01-19,9500000.0
1970-01-20,11050000.0
1970-01-21,9880000.0
1970-01-22,11050000.0
1970-01-23,11000000.0
1970-01-26,10670000.0
1970-01-27,9630000.0
1970-01-28,10510000.0
1970-01-29,12210000.0
1970-01-30,12320000.0
1970-02-02,13440000.0
1970-02-03,16050000.0
1970-02-04,11040000.0
1970-02-05,9430000.0
1970-02-06,10150000.0
1970-02-09,10830000.0
1970-02-10,10110000.0
1970-02-11,12260000.0
1970-02-12,10010000.0
1970-02-13,11060000.0
1970-02-16,19780000.0
1970-02-17,10140000.0
1970-02-18,11950000.0
1970-02-19,12890000.0
1970-02-20,10790000.0
1970-02-24,10810000.0
1970-02-25,13210000.0
1970-02-26,11540000.0
1970-02-27,12890000.0
1970-03-02,12270000.0
1970-03-03,11700000.0
1970-03-04,11850000.0
1970-03-05,11370000.0
1970-03-06,10980000.0
1970-03-09,9760000.0
1970-03-10,9450000.0
1970-03-11,9180000.0
1970-03-12,9140000.0
1970-03-13,9560000.0
1970-03-16,8910000.0
1970-03-17,9090000.0
1970-03-18,9790000.0
1970-03-19,8930000.0
1970-03-20,7910000.0
1970-03-23,7330000.0
1970-03-24,8840000.0
1970-03-25,17500000.0
1970-03-26,11350000.0
1970-03-30,9600000.0
1970-03-31,8370000.0
1970-04-01,9810000.0
1970-04-02,10520000.0
1970-04-03,9920000.0
1970-04-06,8380000.0
1970-04-07,8490000.0
1970-04-08,9070000.0
1970-04-09,9060000.0
1970-04-10,10020000.0
1970-04-13,8810000.0
1970-04-14,10840000.0
1970-04-15,9410000.0
1970-04-16,10250000.0
1970-04-17,10990000.0
1970-04-20,8280000.0
1970-04-21,8490000.0
1970-04-22,10780000.0
1970-04-23,11050000.0
1970-04-24,10410000.0
1970-04-27,10240000.0
1970-04-28,12620000.0
1970-04-29,15800000.0
1970-04-30,9880000.0
1970-05-01,8290000.0
1970-05-04,11450000.0
1970-05-05,10580000.0
1970-05-06,14380000.0
1970-05-07,9530000.0
1970-05-08,6930000.0
1970-05-11,6650000.0
1970-05-12,10850000.0
1970-05-13,10720000.0
1970-05-14,13920000.0
1970-05-15,14570000.0
1970-05-18,8280000.0
1970-05-19,9480000.0
1970-05-20,13020000.0
1970-05-21,16710000.0
1970-05-22,12170000.0
1970-05-25,12660000.0
1970-05-26,17030000.0
1970-05-27,17460000.0
1970-05-28,18910000.0
1970-05-29,14630000.0
1970-06-01,15020000.0
1970-06-02,13480000.0
1970-06-03,16600000.0
1970-06-04,14380000.0
1970-06-05,12450000.0
1970-06-08,8040000.0
1970-06-09,7050000.0
1970-06-10,7240000.0
1970-06-11,7770000.0
1970-06-12,8890000.0
1970-06-15,6920000.0
1970-06-16,11330000.0
1970-06-17,9870000.0
1970-06-18,8870000.0
1970-06-19,10980000.0
1970-06-22,8700000.0
1970-06-23,10790000.0
1970-06-24,12630000.0
1970-06-25,8200000.0
1970-06-26,9160000.0
1970-06-29,8770000.0
1970-06-30,9280000.0
1970-07-01,8610000.0
1970-07-02,8440000.0
1970-07-06,9340000.0
1970-07-07,10470000.0
1970-07-08,10970000.0
1970-07-09,12820000.0
1970-07-10,10160000.0
1970-07-13,7450000.0
1970-07-14,7360000.0
1970-07-15,8860000.0
1970-07-16,12200000.0
1970-07-17,13870000.0
1970-07-20,11660000.0
1970-07-21,9940000.0
1970-07-22,12460000.0
1970-07-23,12460000.0
1970-07-24,9520000.0
1970-07-27,7460000.0
1970-07-28,9040000.0
1970-07-29,12580000.0
1970-07-30,10430000.0
1970-07-31,11640000.0
1970-08-03,7650000.0
1970-08-04,8310000.0
1970-08-05,7660000.0
1970-08-06,7560000.0
1970-08-07,9370000.0
1970-08-10,7580000.0
1970-08-11,7330000.0
1970-08-12,7440000.0
1970-08-13,8640000.0
1970-08-14,7850000.0
1970-08-17,6940000.0
1970-08-18,9500000.0
1970-08-19,9870000.0
1970-08-20,10170000.0
1970-08-21,13420000.0
1970-08-24,18910000.0
1970-08-25,17520000.0
1970-08-26,15970000.0
1970-08-27,12440000.0
1970-08-28,13820000.0
1970-08-31,10740000.0
1970-09-01,10960000.0
1970-09-02,9710000.0
1970-09-03,14110000.0
1970-09-04,15360000.0
1970-09-08,17110000.0
1970-09-09,16250000.0
1970-09-10,11900000.0
1970-09-11,12140000.0
1970-09-14,11900000.0
1970-09-15,9830000.0
1970-09-16,12090000.0
1970-09-17,15530000.0
1970-09-18,15900000.0
1970-09-21,12540000.0
1970-09-22,12110000.0
1970-09-23,16940000.0
1970-09-24,21340000.0
1970-09-25,20470000.0
1970-09-28,14390000.0
1970-09-29,17880000.0
1970-09-30,14830000.0
1970-10-01,9700000.0
1970-10-02,15420000.0
1970-10-05,19760000.0
1970-10-06,20240000.0
1970-10-07,15610000.0
1970-10-08,14500000.0
1970-10-09,13980000.0
1970-10-12,8570000.0
1970-10-13,9500000.0
1970-10-14,9920000.0
1970-10-15,11250000.0
1970-10-16,11300000.0
1970-10-19,9890000.0
1970-10-20,10630000.0
1970-10-21,11330000.0
1970-10-22,9000000.0
1970-10-23,10270000.0
1970-10-26,9200000.0
1970-10-27,9680000.0
1970-10-28,10660000.0
1970-10-29,10440000.0
1970-10-30,10520000.0
1970-11-02,9470000.0
1970-11-03,11760000.0
1970-11-04,12180000.0
1970-11-05,10800000.0
1970-11-06,9970000.0
1970-11-09,10890000.0
1970-11-10,12030000.0
1970-11-11,13520000.0
1970-11-12,12520000.0
1970-11-13,11890000.0
1970-11-16,9160000.0
1970-11-17,9450000.0
1970-11-18,9850000.0
1970-11-19,9280000.0
1970-11-20,10920000.0
1970-11-23,12720000.0
1970-11-24,12560000.0
1970-11-25,13490000.0
1970-11-27,10130000.0
1970-11-30,17700000.0
1970-12-01,20170000.0
1970-12-02,17960000.0
1970-12-03,20480000.0
1970-12-04,15980000.0
1970-12-07,15530000.0
1970-12-08,14370000.0
1970-12-09,13550000.0
1970-12-10,14610000.0
1970-12-11,15790000.0
1970-12-14,13810000.0
1970-12-15,13420000.0
1970-12-16,14240000.0
1970-12-17,13660000.0
1970-12-18,14360000.0
1970-12-21,12690000.0
1970-12-22,14510000.0
1970-12-23,15400000.0
1970-12-24,12140000.0
1970-12-28,12290000.0
1970-12-29,17750000.0
1970-12-30,19140000.0
1970-12-31,13390000.0
1971-01-04,10010000.0
1971-01-05,12600000.0
1971-01-06,16960000.0
1971-01-07,16460000.0
1971-01-08,14100000.0
1971-01-11,14720000.0
1971-01-12,17820000.0
1971-01-13,19070000.0
1971-01-14,17600000.0
1971-01-15,18010000.0
1971-01-18,15400000.0
1971-01-19,15800000.0
1971-01-20,18330000.0
1971-01-21,19060000.0
1971-01-22,21680000.0
1971-01-25,19050000.0
1971-01-26,21380000.0
1971-01-27,20640000.0
1971-01-28,18840000.0
1971-01-29,20960000.0
1971-02-01,20650000.0
1971-02-02,22030000.0
1971-02-03,21680000.0
1971-02-04,20860000.0
1971-02-05,20480000.0
1971-02-08,25590000.0
1971-02-09,28250000.0
1971-02-10,19040000.0
1971-02-11,19260000.0
1971-02-12,18470000.0
1971-02-16,21350000.0
1971-02-17,18720000.0
1971-02-18,16650000.0
1971-02-19,17860000.0
1971-02-22,15840000.0
1971-02-23,15080000.0
1971-02-24,15930000.0
1971-02-25,16200000.0
1971-02-26,17250000.0
1971-03-01,13020000.0
1971-03-02,14870000.0
1971-03-03,14680000.0
1971-03-04,17350000.0
1971-03-05,22430000.0
1971-03-08,19340000.0
1971-03-09,20490000.0
1971-03-10,17220000.0
1971-03-11,19830000.0
1971-03-12,14680000.0
1971-03-15,18920000.0
1971-03-16,22270000.0
1971-03-17,17070000.0
1971-03-18,17910000.0
1971-03-19,15150000.0
1971-03-22,14290000.0
1971-03-23,16470000.0
1971-03-24,15770000.0
1971-03-25,15870000.0
1971-03-26,15560000.0
1971-03-29,13650000.0
1971-03-30,15430000.0
1971-03-31,17610000.0
1971-04-01,13470000.0
1971-04-02,14520000.0
1971-04-05,16040000.0
1971-04-06,19990000.0
1971-04-07,22270000.0
1971-04-08,17590000.0
1971-04-12,19410000.0
1971-04-13,23200000.0
1971-04-14,19440000.0
1971-04-15,22540000.0
1971-04-16,18280000.0
1971-04-19,17730000.0
1971-04-20,17880000.0
1971-04-21,17040000.0
1971-04-22,19270000.0
1971-04-23,20150000.0
1971-04-26,18860000.0
1971-04-27,21250000.0
1971-04-28,24820000.0
1971-04-29,20340000.0
1971-04-30,17490000.0
1971-05-03,16120000.0
1971-05-04,17310000.0
1971-05-05,17270000.0
1971-05-06,19300000.0
1971-05-07,16490000.0
1971-05-10,12810000.0
1971-05-11,17730000.0
1971-05-12,15140000.0
1971-05-13,17640000.0
1971-05-14,16430000.0
1971-05-17,15980000.0
1971-05-18,17640000.0
1971-05-19,17640000.0
1971-05-20,11740000.0
1971-05-21,12090000.0
1971-05-24,12060000.0
1971-05-25,16050000.0
1971-05-26,13550000.0
1971-05-27,12610000.0
1971-05-28,11760000.0
1971-06-01,11930000.0
1971-06-02,17740000.0
1971-06-03,18790000.0
1971-06-04,14400000.0
1971-06-07,13800000.0
1971-06-08,13610000.0
1971-06-09,14250000.0
1971-06-10,12450000.0
1971-06-11,12270000.0
1971-06-14,11530000.0
1971-06-15,13550000.0
1971-06-16,14300000.0
1971-06-17,13980000.0
1971-06-18,15040000.0
1971-06-21,16490000.0
1971-06-22,15200000.0
1971-06-23,12640000.0
1971-06-24,11360000.0
1971-06-25,10580000.0
1971-06-28,9810000.0
1971-06-29,14460000.0
1971-06-30,15410000.0
1971-07-01,13090000.0
1971-07-02,9960000.0
1971-07-06,10440000.0
1971-07-07,14520000.0
1971-07-08,13920000.0
1971-07-09,12640000.0
1971-07-12,12020000.0
1971-07-13,13540000.0
1971-07-14,14360000.0
1971-07-15,13080000.0
1971-07-16,13870000.0
1971-07-19,11430000.0
1971-07-20,12540000.0
1971-07-21,11920000.0
1971-07-22,12570000.0
1971-07-23,12370000.0
1971-07-26,9930000.0
1971-07-27,11560000.0
1971-07-28,13940000.0
1971-07-29,14570000.0
1971-07-30,12970000.0
1971-08-02,11870000.0
1971-08-03,13490000.0
1971-08-04,15410000.0
1971-08-05,12100000.0
1971-08-06,9490000.0
1971-08-09,8110000.0
1971-08-10,9460000.0
1971-08-11,11370000.0
1971-08-12,15910000.0
1971-08-13,9960000.0
1971-08-16,31730000.0
1971-08-17,26790000.0
1971-08-18,20680000.0
1971-08-19,14190000.0
1971-08-20,11890000.0
1971-08-23,13040000.0
1971-08-24,18700000.0
1971-08-25,18280000.0
1971-08-26,13990000.0
1971-08-27,12490000.0
1971-08-30,11140000.0
1971-08-31,10430000.0
1971-09-01,10770000.0
1971-09-02,10690000.0
1971-09-03,14040000.0
1971-09-07,17080000.0
1971-09-08,14230000.0
1971-09-09,15790000.0
1971-09-10,11380000.0
1971-09-13,10000000.0
1971-09-14,11410000.0
1971-09-15,11080000.0
1971-09-16,10550000.0
1971-09-17,11020000.0
1971-09-20,9540000.0
1971-09-21,10640000.0
1971-09-22,14250000.0
1971-09-23,13250000.0
1971-09-24,13460000.0
1971-09-27,10220000.0
1971-09-28,11250000.0
1971-09-29,8580000.0
1971-09-30,13490000.0
1971-10-01,13400000.0
1971-10-04,14570000.0
1971-10-05,12360000.0
1971-10-06,15630000.0
1971-10-07,17780000.0
1971-10-08,13870000.0
1971-10-11,7800000.0
1971-10-12,14340000.0
1971-10-13,13540000.0
1971-10-14,12870000.0
1971-10-15,13120000.0
1971-10-18,10420000.0
1971-10-19,13040000.0
1971-10-20,16340000.0
1971-10-21,14990000.0
1971-10-22,14560000.0
1971-10-25,7340000.0
1971-10-26,13390000.0
1971-10-27,13480000.0
1971-10-28,15530000.0
1971-10-29,11710000.0
1971-11-01,10960000.0
1971-11-02,13330000.0
1971-11-03,14590000.0
1971-11-04,15750000.0
1971-11-05,10780000.0
1971-11-08,8520000.0
1971-11-09,12080000.0
1971-11-10,13410000.0
1971-11-11,13310000.0
1971-11-12,14540000.0
1971-11-15,9370000.0
1971-11-16,13300000.0
1971-11-17,12840000.0
1971-11-18,13010000.0
1971-11-19,12420000.0
1971-11-22,11390000.0
1971-11-23,16840000.0
1971-11-24,11870000.0
1971-11-26,10870000.0
1971-11-29,18910000.0
1971-11-30,18320000.0
1971-12-01,21040000.0
1971-12-02,17780000.0
1971-12-03,16760000.0
1971-12-06,17480000.0
1971-12-07,15250000.0
1971-12-08,16650000.0
1971-12-09,14710000.0
1971-12-10,17510000.0
1971-12-13,17020000.0
1971-12-14,16070000.0
1971-12-15,16890000.0
1971-12-16,21070000.0
1971-12-17,18270000.0
1971-12-20,23810000.0
1971-12-21,20460000.0
1971-12-22,18930000.0
1971-12-23,16000000.0
1971-12-27,11890000.0
1971-12-28,15090000.0
1971-12-29,17150000.0
1971-12-30,13810000.0
1971-12-31,14040000.0
1972-01-03,12570000.0
1972-01-04,15190000.0
1972-01-05,21350000.0
1972-01-06,21100000.0
1972-01-07,17140000.0
1972-01-10,15320000.0
1972-01-11,17970000.0
1972-01-12,20970000.0
1972-01-13,16410000.0
1972-01-14,14960000.0
1972-01-17,15860000.0
1972-01-18,21070000.0
1972-01-19,18800000.0
1972-01-20,20210000.0
1972-01-21,18810000.0
1972-01-24,15640000.0
1972-01-25,17570000.0
1972-01-26,14940000.0
1972-01-27,20360000.0
1972-01-28,25000000.0
1972-01-31,18250000.0
1972-02-01,19600000.0
1972-02-02,24070000.0
1972-02-03,19880000.0
1972-02-04,17890000.0
1972-02-07,16930000.0
1972-02-08,17390000.0
1972-02-09,19850000.0
1972-02-10,23460000.0
1972-02-11,17850000.0
1972-02-14,15840000.0
1972-02-15,17770000.0
1972-02-16,20670000.0
1972-02-17,22330000.0
1972-02-18,16590000.0
1972-02-22,16670000.0
1972-02-23,16770000.0
1972-02-24,16000000.0
1972-02-25,18180000.0
1972-02-28,18200000.0
1972-02-29,20320000.0
1972-03-01,23670000.0
1972-03-02,22200000.0
1972-03-03,20420000.0
1972-03-06,21000000.0
1972-03-07,22640000.0
1972-03-08,21290000.0
1972-03-09,21460000.0
1972-03-10,19690000.0
1972-03-13,16730000.0
1972-03-14,22370000.0
1972-03-15,19460000.0
1972-03-16,16700000.0
1972-03-17,16040000.0
1972-03-20,16420000.0
1972-03-21,18610000.0
1972-03-22,15400000.0
1972-03-23,18380000.0
1972-03-24,15390000.0
1972-03-27,12180000.0
1972-03-28,15380000.0
1972-03-29,13860000.0
1972-03-30,14360000.0
1972-04-03,14990000.0
1972-04-04,18110000.0
1972-04-05,22960000.0
1972-04-06,22830000.0
1972-04-07,19900000.0
1972-04-10,19470000.0
1972-04-11,19930000.0
1972-04-12,24690000.0
1972-04-13,17990000.0
1972-04-14,17460000.0
1972-04-17,15390000.0
1972-04-18,19410000.0
1972-04-19,19180000.0
1972-04-20,18190000.0
1972-04-21,18200000.0
1972-04-24,14650000.0
1972-04-25,17030000.0
1972-04-26,17710000.0
1972-04-27,15740000.0
1972-04-28,14160000.0
1972-05-01,12880000.0
1972-05-02,15370000.0
1972-05-03,15900000.0
1972-05-04,14790000.0
1972-05-05,13210000.0
1972-05-08,11250000.0
1972-05-09,19910000.0
1972-05-10,13870000.0
1972-05-11,12900000.0
1972-05-12,13990000.0
1972-05-15,13600000.0
1972-05-16,14070000.0
1972-05-17,13600000.0
1972-05-18,17370000.0
1972-05-19,19580000.0
1972-05-22,16030000.0
1972-05-23,16410000.0
1972-05-24,17870000.0
1972-05-25,16480000.0
1972-05-26,15730000.0
1972-05-30,15810000.0
1972-05-31,15230000.0
1972-06-01,14910000.0
1972-06-02,15400000.0
1972-06-05,13450000.0
1972-06-06,15980000.0
1972-06-07,15220000.0
1972-06-08,13820000.0
1972-06-09,12790000.0
1972-06-12,13390000.0
1972-06-13,15710000.0
1972-06-14,18320000.0
1972-06-15,16940000.0
1972-06-16,13010000.0
1972-06-19,11660000.0
1972-06-20,14970000.0
1972-06-21,15510000.0
1972-06-22,13410000.0
1972-06-23,13940000.0
1972-06-26,12720000.0
1972-06-27,13750000.0
1972-06-28,12140000.0
1972-06-29,14610000.0
1972-06-30,12860000.0
1972-07-03,8140000.0
1972-07-05,14710000.0
1972-07-06,19520000.0
1972-07-07,12900000.0
1972-07-10,11700000.0
1972-07-11,12830000.0
1972-07-12,16150000.0
1972-07-13,14740000.0
1972-07-14,13910000.0
1972-07-17,13170000.0
1972-07-18,16820000.0
1972-07-19,17880000.0
1972-07-20,15050000.0
1972-07-21,14010000.0
1972-07-24,18020000.0
1972-07-25,17180000.0
1972-07-26,14130000.0
1972-07-27,13870000.0
1972-07-28,13050000.0
1972-07-31,11120000.0
1972-08-01,15540000.0
1972-08-02,17920000.0
1972-08-03,19970000.0
1972-08-04,15700000.0
1972-08-07,13220000.0
1972-08-08,14550000.0
1972-08-09,15730000.0
1972-08-10,15260000.0
1972-08-11,16570000.0
1972-08-14,18870000.0
1972-08-15,16670000.0
1972-08-16,14950000.0
1972-08-17,14360000.0
1972-08-18,16150000.0
1972-08-21,14290000.0
1972-08-22,18560000.0
1972-08-23,18670000.0
1972-08-24,18280000.0
1972-08-25,13840000.0
1972-08-28,10720000.0
1972-08-29,12300000.0
1972-08-30,12470000.0
1972-08-31,12340000.0
1972-09-01,11600000.0
1972-09-05,10630000.0
1972-09-06,12010000.0
1972-09-07,11090000.0
1972-09-08,10980000.0
1972-09-11,10710000.0
1972-09-12,13560000.0
1972-09-13,13070000.0
1972-09-14,12500000.0
1972-09-15,11690000.0
1972-09-18,8880000.0
1972-09-19,13330000.0
1972-09-20,11980000.0
1972-09-21,11940000.0
1972-09-22,12570000.0
1972-09-25,10920000.0
1972-09-26,13150000.0
1972-09-27,14620000.0
1972-09-28,14710000.0
1972-09-29,16250000.0
1972-10-02,12440000.0
1972-10-03,13090000.0
1972-10-04,16640000.0
1972-10-05,17730000.0
1972-10-06,16630000.0
1972-10-09,7940000.0
1972-10-10,13310000.0
1972-10-11,11900000.0
1972-10-12,13130000.0
1972-10-13,12870000.0
1972-10-16,10940000.0
1972-10-17,13410000.0
1972-10-18,17290000.0
1972-10-19,13850000.0
1972-10-20,15740000.0
1972-10-23,14190000.0
1972-10-24,15240000.0
1972-10-25,17430000.0
1972-10-26,20790000.0
1972-10-27,15470000.0
1972-10-30,11820000.0
1972-10-31,15450000.0
1972-11-01,21360000.0
1972-11-02,20690000.0
1972-11-03,22510000.0
1972-11-06,21330000.0
1972-11-08,24620000.0
1972-11-09,17040000.0
1972-11-10,24360000.0
1972-11-13,17210000.0
1972-11-14,20200000.0
1972-11-15,23270000.0
1972-11-16,19580000.0
1972-11-17,20220000.0
1972-11-20,16680000.0
1972-11-21,22110000.0
1972-11-22,24510000.0
1972-11-24,15760000.0
1972-11-27,18190000.0
1972-11-28,19210000.0
1972-11-29,17380000.0
1972-11-30,19340000.0
1972-12-01,22570000.0
1972-12-04,19730000.0
1972-12-05,17800000.0
1972-12-06,18610000.0
1972-12-07,19320000.0
1972-12-08,18030000.0
1972-12-11,17230000.0
1972-12-12,17040000.0
1972-12-13,16540000.0
1972-12-14,17930000.0
1972-12-15,18300000.0
1972-12-18,17540000.0
1972-12-19,17000000.0
1972-12-20,18490000.0
1972-12-21,18290000.0
1972-12-22,12540000.0
1972-12-26,11120000.0
1972-12-27,19100000.0
1972-12-29,27550000.0
1973-01-02,17090000.0
1973-01-03,20620000.0
1973-01-04,20230000.0
1973-01-05,19330000.0
1973-01-08,16840000.0
1973-01-09,16830000.0
1973-01-10,20880000.0
1973-01-11,25050000.0
1973-01-12,22230000.0
1973-01-15,21520000.0
1973-01-16,19170000.0
1973-01-17,17680000.0
1973-01-18,17810000.0
1973-01-19,17020000.0
1973-01-22,15570000.0
1973-01-23,19060000.0
1973-01-24,20870000.0
1973-01-26,21130000.0
1973-01-29,14680000.0
1973-01-30,15270000.0
1973-01-31,14870000.0
1973-02-01,20670000.0
1973-02-02,17470000.0
1973-02-05,14580000.0
1973-02-06,15720000.0
1973-02-07,17960000.0
1973-02-08,18440000.0
1973-02-09,19260000.0
1973-02-12,16130000.0
1973-02-13,25320000.0
1973-02-14,16520000.0
1973-02-15,13940000.0
1973-02-16,13320000.0
1973-02-20,14020000.0
1973-02-21,14880000.0
1973-02-22,14570000.0
1973-02-23,15450000.0
1973-02-26,15860000.0
1973-02-27,16130000.0
1973-02-28,17950000.0
1973-03-01,18210000.0
1973-03-02,17710000.0
1973-03-05,13720000.0
1973-03-06,17710000.0
1973-03-07,19310000.0
1973-03-08,15100000.0
1973-03-09,14070000.0
1973-03-12,13810000.0
1973-03-13,14210000.0
1973-03-14,14460000.0
1973-03-15,14450000.0
1973-03-16,15130000.0
1973-03-19,12460000.0
1973-03-20,13250000.0
1973-03-21,16080000.0
1973-03-22,17130000.0
1973-03-23,18470000.0
1973-03-26,14980000.0
1973-03-27,17500000.0
1973-03-28,15850000.0
1973-03-29,16050000.0
1973-03-30,13740000.0
1973-04-02,10640000.0
1973-04-03,12910000.0
1973-04-04,11890000.0
1973-04-05,12750000.0
1973-04-06,13890000.0
1973-04-09,13740000.0
